MTV曲库,#genre#
483号[853*480],http://em.21dtv.com/songs/60110482.mkv
484号[854*480],http://em.21dtv.com/songs/60110483.mkv
485号[853*480],http://em.21dtv.com/songs/60110484.mkv
487号[853*480],http://em.21dtv.com/songs/60110486.mkv
486号[853*480],http://em.21dtv.com/songs/60110485.mkv
488号[853*480],http://em.21dtv.com/songs/60110487.mkv
489号[853*480],http://em.21dtv.com/songs/60110488.mkv
491号[853*480],http://em.21dtv.com/songs/60110490.mkv
493号[853*480],http://em.21dtv.com/songs/60110492.mkv
494号[1920*1080],http://em.21dtv.com/songs/60110493.mkv
490号[853*480],http://em.21dtv.com/songs/60110489.mkv
492号[853*480],http://em.21dtv.com/songs/60110491.mkv
495号[853*480],http://em.21dtv.com/songs/60110494.mkv
496号[720*540],http://em.21dtv.com/songs/60110495.mkv
497号[853*480],http://em.21dtv.com/songs/60110496.mkv
498号[853*480],http://em.21dtv.com/songs/60110497.mkv
499号[853*480],http://em.21dtv.com/songs/60110498.mkv
500号[853*480],http://em.21dtv.com/songs/60110499.mkv
501号[853*480],http://em.21dtv.com/songs/60110500.mkv
502号[854*480],http://em.21dtv.com/songs/60110501.mkv
503号[854*480],http://em.21dtv.com/songs/60110502.mkv
505号[854*480],http://em.21dtv.com/songs/60110504.mkv
506号[854*480],http://em.21dtv.com/songs/60110505.mkv
507号[854*480],http://em.21dtv.com/songs/60110506.mkv
508号[853*480],http://em.21dtv.com/songs/60110507.mkv
509号[720*480],http://em.21dtv.com/songs/60110508.mkv
510号[853*480],http://em.21dtv.com/songs/60110509.mkv
511号[854*480],http://em.21dtv.com/songs/60110510.mkv
512号[720*540],http://em.21dtv.com/songs/60110511.mkv
515号[853*480],http://em.21dtv.com/songs/60110514.mkv
513号[720*540],http://em.21dtv.com/songs/60110512.mkv
516号[1024*576],http://em.21dtv.com/songs/60110515.mkv
514号[720*540],http://em.21dtv.com/songs/60110513.mkv
517号[1024*576],http://em.21dtv.com/songs/60110516.mkv
518号[853*480],http://em.21dtv.com/songs/60110517.mkv
519号[854*480],http://em.21dtv.com/songs/60110518.mkv
520号[854*480],http://em.21dtv.com/songs/60110519.mkv
521号[720*540],http://em.21dtv.com/songs/60110520.mkv
523号[854*480],http://em.21dtv.com/songs/60110522.mkv
522号[853*480],http://em.21dtv.com/songs/60110521.mkv
524号[854*480],http://em.21dtv.com/songs/60110523.mkv
526号[854*480],http://em.21dtv.com/songs/60110525.mkv
525号[854*480],http://em.21dtv.com/songs/60110524.mkv
527号[854*480],http://em.21dtv.com/songs/60110526.mkv
528号[854*480],http://em.21dtv.com/songs/60110527.mkv
529号[720*540],http://em.21dtv.com/songs/60110528.mkv
531号[720*540],http://em.21dtv.com/songs/60110530.mkv
530号[720*540],http://em.21dtv.com/songs/60110529.mkv
533号[720*540],http://em.21dtv.com/songs/60110532.mkv
532号[720*540],http://em.21dtv.com/songs/60110531.mkv
535号[720*540],http://em.21dtv.com/songs/60110534.mkv
534号[720*540],http://em.21dtv.com/songs/60110533.mkv
536号[720*540],http://em.21dtv.com/songs/60110535.mkv
537号[720*540],http://em.21dtv.com/songs/60110536.mkv
540号[853*480],http://em.21dtv.com/songs/60110539.mkv
538号[720*540],http://em.21dtv.com/songs/60110537.mkv
539号[720*540],http://em.21dtv.com/songs/60110538.mkv
542号[853*480],http://em.21dtv.com/songs/60110541.mkv
541号[853*480],http://em.21dtv.com/songs/60110540.mkv
543号[853*480],http://em.21dtv.com/songs/60110542.mkv
544号[853*480],http://em.21dtv.com/songs/60110543.mkv
545号[853*480],http://em.21dtv.com/songs/60110544.mkv
547号[853*480],http://em.21dtv.com/songs/60110546.mkv
546号[853*480],http://em.21dtv.com/songs/60110545.mkv
548号[853*480],http://em.21dtv.com/songs/60110547.mkv
551号[853*480],http://em.21dtv.com/songs/60110550.mkv
549号[853*480],http://em.21dtv.com/songs/60110548.mkv
550号[853*480],http://em.21dtv.com/songs/60110549.mkv
553号[1280*720],http://em.21dtv.com/songs/60110552.mkv
552号[853*480],http://em.21dtv.com/songs/60110551.mkv
555号[854*480],http://em.21dtv.com/songs/60110554.mkv
554号[853*480],http://em.21dtv.com/songs/60110553.mkv
556号[720*540],http://em.21dtv.com/songs/60110555.mkv
559号[853*480],http://em.21dtv.com/songs/60110558.mkv
557号[854*480],http://em.21dtv.com/songs/60110556.mkv
558号[854*480],http://em.21dtv.com/songs/60110557.mkv
561号[853*480],http://em.21dtv.com/songs/60110560.mkv
562号[853*480],http://em.21dtv.com/songs/60110561.mkv
560号[854*480],http://em.21dtv.com/songs/60110559.mkv
563号[853*480],http://em.21dtv.com/songs/60110562.mkv
565号[854*480],http://em.21dtv.com/songs/60110564.mkv
567号[853*480],http://em.21dtv.com/songs/60110566.mkv
564号[853*480],http://em.21dtv.com/songs/60110563.mkv
566号[854*480],http://em.21dtv.com/songs/60110565.mkv
569号[853*480],http://em.21dtv.com/songs/60110568.mkv
570号[720*540],http://em.21dtv.com/songs/60110569.mkv
568号[854*480],http://em.21dtv.com/songs/60110567.mkv
572号[853*480],http://em.21dtv.com/songs/60110571.mkv
573号[853*480],http://em.21dtv.com/songs/60110572.mkv
571号[720*540],http://em.21dtv.com/songs/60110570.mkv
575号[854*480],http://em.21dtv.com/songs/60110574.mkv
574号[853*480],http://em.21dtv.com/songs/60110573.mkv
576号[853*480],http://em.21dtv.com/songs/60110575.mkv
577号[854*480],http://em.21dtv.com/songs/60110576.mkv
579号[853*480],http://em.21dtv.com/songs/60110578.mkv
578号[853*480],http://em.21dtv.com/songs/60110577.mkv
581号[853*480],http://em.21dtv.com/songs/60110580.mkv
580号[853*480],http://em.21dtv.com/songs/60110579.mkv
583号[853*480],http://em.21dtv.com/songs/60110582.mkv
582号[853*480],http://em.21dtv.com/songs/60110581.mkv
584号[853*480],http://em.21dtv.com/songs/60110583.mkv
586号[853*480],http://em.21dtv.com/songs/60110585.mkv
585号[853*480],http://em.21dtv.com/songs/60110584.mkv
589号[854*480],http://em.21dtv.com/songs/60110588.mkv
588号[853*480],http://em.21dtv.com/songs/60110587.mkv
587号[853*480],http://em.21dtv.com/songs/60110586.mkv
591号[720*540],http://em.21dtv.com/songs/60110590.mkv
590号[853*480],http://em.21dtv.com/songs/60110589.mkv
592号[854*480],http://em.21dtv.com/songs/60110591.mkv
593号[853*480],http://em.21dtv.com/songs/60110592.mkv
594号[853*480],http://em.21dtv.com/songs/60110593.mkv
595号[853*480],http://em.21dtv.com/songs/60110594.mkv
596号[720*540],http://em.21dtv.com/songs/60110595.mkv
597号[853*480],http://em.21dtv.com/songs/60110596.mkv
599号[853*480],http://em.21dtv.com/songs/60110598.mkv
600号[853*480],http://em.21dtv.com/songs/60110599.mkv
598号[853*480],http://em.21dtv.com/songs/60110597.mkv
603号[720*540],http://em.21dtv.com/songs/60110602.mkv
601号[720*540],http://em.21dtv.com/songs/60110600.mkv
604号[854*480],http://em.21dtv.com/songs/60110603.mkv
602号[853*480],http://em.21dtv.com/songs/60110601.mkv
605号[854*480],http://em.21dtv.com/songs/60110604.mkv
606号[720*540],http://em.21dtv.com/songs/60110605.mkv
607号[720*540],http://em.21dtv.com/songs/60110606.mkv
608号[854*480],http://em.21dtv.com/songs/60110607.mkv
609号[854*480],http://em.21dtv.com/songs/60110608.mkv
610号[853*480],http://em.21dtv.com/songs/60110609.mkv
611号[853*480],http://em.21dtv.com/songs/60110610.mkv
613号[1920*1080],http://em.21dtv.com/songs/60110612.mkv
614号[853*480],http://em.21dtv.com/songs/60110613.mkv
612号[854*480],http://em.21dtv.com/songs/60110611.mkv
615号[853*480],http://em.21dtv.com/songs/60110614.mkv
616号[853*480],http://em.21dtv.com/songs/60110615.mkv
619号[853*480],http://em.21dtv.com/songs/60110618.mkv
617号[853*480],http://em.21dtv.com/songs/60110616.mkv
618号[853*480],http://em.21dtv.com/songs/60110617.mkv
622号[853*480],http://em.21dtv.com/songs/60110621.mkv
621号[853*480],http://em.21dtv.com/songs/60110620.mkv
620号[853*480],http://em.21dtv.com/songs/60110619.mkv
624号[853*480],http://em.21dtv.com/songs/60110623.mkv
623号[854*480],http://em.21dtv.com/songs/60110622.mkv
626号[720*540],http://em.21dtv.com/songs/60110625.mkv
625号[853*480],http://em.21dtv.com/songs/60110624.mkv
630号[853*480],http://em.21dtv.com/songs/60110629.mkv
627号[853*480],http://em.21dtv.com/songs/60110626.mkv
628号[853*480],http://em.21dtv.com/songs/60110627.mkv
629号[853*480],http://em.21dtv.com/songs/60110628.mkv
631号[853*480],http://em.21dtv.com/songs/60110630.mkv
632号[853*480],http://em.21dtv.com/songs/60110631.mkv
633号[853*480]
乡情,http://em.21dtv.com/songs/60100000.mkv
枉凝眉,http://em.21dtv.com/songs/60100001.mkv
桃花谣,http://em.21dtv.com/songs/60100002.mkv
让自己High,http://em.21dtv.com/songs/60100003.mkv
一杯美酒,http://em.21dtv.com/songs/60100004.mkv
爱你的宿命,http://em.21dtv.com/songs/60100005.mkv
寂寞陪着孤单在哭,http://em.21dtv.com/songs/60100006.mkv
放爱,http://em.21dtv.com/songs/60100007.mkv
流泪的情人,http://em.21dtv.com/songs/60100008.mkv
爱的天堂,http://em.21dtv.com/songs/60100009.mkv
真不是闹着玩,http://em.21dtv.com/songs/60100010.mkv
人生如戏,http://em.21dtv.com/songs/60100011.mkv
我们的爱是永远,http://em.21dtv.com/songs/60100012.mkv
机器铃　砍菜刀,http://em.21dtv.com/songs/60100013.mkv
男神你爱谁,http://em.21dtv.com/songs/60100014.mkv
古邑河源,http://em.21dtv.com/songs/60100015.mkv
男人真累,http://em.21dtv.com/songs/60100016.mkv
可惜不是我,http://em.21dtv.com/songs/60100017.mkv
翅膀,http://em.21dtv.com/songs/60100018.mkv
青春常驻,http://em.21dtv.com/songs/60100019.mkv
妈妈,http://em.21dtv.com/songs/60100020.mkv
请你原谅我,http://em.21dtv.com/songs/60100021.mkv
绿色井陉之恋,http://em.21dtv.com/songs/60100022.mkv
夜悄悄,http://em.21dtv.com/songs/60100023.mkv
会飞的雨,http://em.21dtv.com/songs/60100024.mkv
少女的心,http://em.21dtv.com/songs/60100025.mkv
爱你的猪,http://em.21dtv.com/songs/60100026.mkv
请别爱上我这样的歌手,http://em.21dtv.com/songs/60100027.mkv
爱只说给你听,http://em.21dtv.com/songs/60100028.mkv
姑娘美,http://em.21dtv.com/songs/60100029.mkv
家常饭菜,http://em.21dtv.com/songs/60100030.mkv
打开你亿万美金的开关,http://em.21dtv.com/songs/60100031.mkv
江南姑娘,http://em.21dtv.com/songs/60100032.mkv
迷失了方向,http://em.21dtv.com/songs/60100033.mkv
我的红安　我的梦,http://em.21dtv.com/songs/60100034.mkv
油茶花开,http://em.21dtv.com/songs/60100035.mkv
一年更比一年好,http://em.21dtv.com/songs/60100036.mkv
等待,http://em.21dtv.com/songs/60100037.mkv
满街的鲜花送给谁,http://em.21dtv.com/songs/60100038.mkv
女人花,http://em.21dtv.com/songs/60100039.mkv
最初的信仰,http://em.21dtv.com/songs/60100040.mkv
咱的爸爸妈妈,http://em.21dtv.com/songs/60100041.mkv
第七感,http://em.21dtv.com/songs/60100042.mkv
黑夜里的光,http://em.21dtv.com/songs/60100043.mkv
Love Love Love,http://em.21dtv.com/songs/60100044.mkv
Dont Break My Heart,http://em.21dtv.com/songs/60100045.mkv
鹿港小镇,http://em.21dtv.com/songs/60100046.mkv
最熟悉的陌生人,http://em.21dtv.com/songs/60100047.mkv
只要一分钟,http://em.21dtv.com/songs/60100048.mkv
冒险家,http://em.21dtv.com/songs/60100049.mkv
瞬间,http://em.21dtv.com/songs/60100050.mkv
跟着太阳走,http://em.21dtv.com/songs/60100051.mkv
花开半夏,http://em.21dtv.com/songs/60100052.mkv
我曾我曾,http://em.21dtv.com/songs/60100053.mkv
屌丝时代,http://em.21dtv.com/songs/60100054.mkv
爱的困惑,http://em.21dtv.com/songs/60100055.mkv
姐妹大过天,http://em.21dtv.com/songs/60100056.mkv
你是我爱的传奇,http://em.21dtv.com/songs/60100057.mkv
爱情伤了我伤了你,http://em.21dtv.com/songs/60100058.mkv
黑玫瑰,http://em.21dtv.com/songs/60100059.mkv
妈妈　我爱你,http://em.21dtv.com/songs/60100060.mkv
一起走到永远好吗,http://em.21dtv.com/songs/60100061.mkv
LUCKY 13,http://em.21dtv.com/songs/60100062.mkv
想念的重量,http://em.21dtv.com/songs/60100063.mkv
扶桑花女孩,http://em.21dtv.com/songs/60100064.mkv
Down By The Water,http://em.21dtv.com/songs/60100065.mkv
Leove Me,http://em.21dtv.com/songs/60100066.mkv
天山碧玉,http://em.21dtv.com/songs/60100067.mkv
你是我的幸福,http://em.21dtv.com/songs/60100068.mkv
你的眼泪是你说不出的苦,http://em.21dtv.com/songs/60100069.mkv
寂寞旅行,http://em.21dtv.com/songs/60100070.mkv
深深爱,http://em.21dtv.com/songs/60100071.mkv
读爱,http://em.21dtv.com/songs/60100072.mkv
甜蜜蜜,http://em.21dtv.com/songs/60100073.mkv
我们去探险吧,http://em.21dtv.com/songs/60100074.mkv
不抽烟　不喝酒,http://em.21dtv.com/songs/60100075.mkv
与你好不好无关,http://em.21dtv.com/songs/60100076.mkv
桃花运,http://em.21dtv.com/songs/60100077.mkv
特别的人,http://em.21dtv.com/songs/60100078.mkv
黑白灰,http://em.21dtv.com/songs/60100079.mkv
几颗小星星,http://em.21dtv.com/songs/60100080.mkv
天心永乐,http://em.21dtv.com/songs/60100081.mkv
爱走了别回头,http://em.21dtv.com/songs/60100082.mkv
男人女人不要太贪心,http://em.21dtv.com/songs/60100083.mkv
最美最美的歌曲,http://em.21dtv.com/songs/60100084.mkv
你是我今生不老的思念,http://em.21dtv.com/songs/60100085.mkv
凝固的伤悲,http://em.21dtv.com/songs/60100086.mkv
如果爱请深爱,http://em.21dtv.com/songs/60100087.mkv
情人节的风,http://em.21dtv.com/songs/60100088.mkv
把你拉黑把你删除,http://em.21dtv.com/songs/60100089.mkv
爱情是一种病,http://em.21dtv.com/songs/60100090.mkv
醉后的泪,http://em.21dtv.com/songs/60100091.mkv
好好,http://em.21dtv.com/songs/60100092.mkv
我不要很浪漫,http://em.21dtv.com/songs/60100093.mkv
富婆与屌丝,http://em.21dtv.com/songs/60100094.mkv
nobody s fault,http://em.21dtv.com/songs/60100096.mkv
剪爱+听海,http://em.21dtv.com/songs/60100097.mkv
Super Study,http://em.21dtv.com/songs/60100098.mkv
让幸福开满花,http://em.21dtv.com/songs/60100099.mkv
独处一角,http://em.21dtv.com/songs/60100100.mkv
男人女人不要太贪心,http://em.21dtv.com/songs/60100101.mkv
战放,http://em.21dtv.com/songs/60100102.mkv
无聊派,http://em.21dtv.com/songs/60100103.mkv
轻轻,http://em.21dtv.com/songs/60100104.mkv
在悲伤之后,http://em.21dtv.com/songs/60100105.mkv
那天午后,http://em.21dtv.com/songs/60100106.mkv
活着我不想这样,http://em.21dtv.com/songs/60100107.mkv
无条件,http://em.21dtv.com/songs/60100108.mkv
春香啊,http://em.21dtv.com/songs/60100109.mkv
Who You,http://em.21dtv.com/songs/60100110.mkv
幸福香河,http://em.21dtv.com/songs/60100111.mkv
恩重如山,http://em.21dtv.com/songs/60100112.mkv
也好也不好,http://em.21dtv.com/songs/60100113.mkv
如果爱是星光,http://em.21dtv.com/songs/60100114.mkv
微恋爱,http://em.21dtv.com/songs/60100115.mkv
忍不住想念,http://em.21dtv.com/songs/60100116.mkv
快快说爱我,http://em.21dtv.com/songs/60100117.mkv
感谢爱人,http://em.21dtv.com/songs/60100118.mkv
撤,http://em.21dtv.com/songs/60100119.mkv
纳爱来,http://em.21dtv.com/songs/60100120.mkv
纹身,http://em.21dtv.com/songs/60100121.mkv
谁的爱,http://em.21dtv.com/songs/60100122.mkv
鞋,http://em.21dtv.com/songs/60100123.mkv
分手不回头,http://em.21dtv.com/songs/60100124.mkv
丽江,http://em.21dtv.com/songs/60100125.mkv
今生今世遥不可及,http://em.21dtv.com/songs/60100126.mkv
我想陪你去看海,http://em.21dtv.com/songs/60100127.mkv
满天烟花雨,http://em.21dtv.com/songs/60100128.mkv
牵手相伴,http://em.21dtv.com/songs/60100129.mkv
你若　我愿,http://em.21dtv.com/songs/60100130.mkv
心花开,http://em.21dtv.com/songs/60100131.mkv
爱　到站了,http://em.21dtv.com/songs/60100132.mkv
Unknown_134,http://em.21dtv.com/songs/60100133.mkv
Unknown_135,http://em.21dtv.com/songs/60100134.mkv
Unknown_136,http://em.21dtv.com/songs/60100135.mkv
Unknown_137,http://em.21dtv.com/songs/60100136.mkv
Unknown_138,http://em.21dtv.com/songs/60100137.mkv
Unknown_139,http://em.21dtv.com/songs/60100138.mkv
Unknown_140,http://em.21dtv.com/songs/60100139.mkv
Unknown_141,http://em.21dtv.com/songs/60100140.mkv
Unknown_142,http://em.21dtv.com/songs/60100141.mkv
Unknown_143,http://em.21dtv.com/songs/60100142.mkv
Unknown_144,http://em.21dtv.com/songs/60100143.mkv
Unknown_145,http://em.21dtv.com/songs/60100144.mkv
Unknown_146,http://em.21dtv.com/songs/60100145.mkv
Unknown_147,http://em.21dtv.com/songs/60100146.mkv
Unknown_148,http://em.21dtv.com/songs/60100147.mkv
Unknown_149,http://em.21dtv.com/songs/60100148.mkv
Unknown_150,http://em.21dtv.com/songs/60100149.mkv
Unknown_151,http://em.21dtv.com/songs/60100150.mkv
Unknown_152,http://em.21dtv.com/songs/60100151.mkv
Unknown_153,http://em.21dtv.com/songs/60100152.mkv
Unknown_154,http://em.21dtv.com/songs/60100153.mkv
Unknown_155,http://em.21dtv.com/songs/60100154.mkv
Unknown_156,http://em.21dtv.com/songs/60100155.mkv
Unknown_157,http://em.21dtv.com/songs/60100156.mkv
Unknown_158,http://em.21dtv.com/songs/60100157.mkv
Unknown_159,http://em.21dtv.com/songs/60100158.mkv
Unknown_160,http://em.21dtv.com/songs/60100159.mkv
Unknown_161,http://em.21dtv.com/songs/60100160.mkv
Unknown_162,http://em.21dtv.com/songs/60100161.mkv
Unknown_163,http://em.21dtv.com/songs/60100162.mkv
Unknown_164,http://em.21dtv.com/songs/60100163.mkv
Unknown_165,http://em.21dtv.com/songs/60100164.mkv
Unknown_166,http://em.21dtv.com/songs/60100165.mkv
Unknown_167,http://em.21dtv.com/songs/60100166.mkv
Unknown_168,http://em.21dtv.com/songs/60100167.mkv
Unknown_169,http://em.21dtv.com/songs/60100168.mkv
Unknown_170,http://em.21dtv.com/songs/60100169.mkv
Unknown_171,http://em.21dtv.com/songs/60100170.mkv
Unknown_172,http://em.21dtv.com/songs/60100171.mkv
Unknown_173,http://em.21dtv.com/songs/60100172.mkv
Unknown_174,http://em.21dtv.com/songs/60100173.mkv
Unknown_175,http://em.21dtv.com/songs/60100174.mkv
Unknown_176,http://em.21dtv.com/songs/60100175.mkv
Unknown_177,http://em.21dtv.com/songs/60100176.mkv
Unknown_178,http://em.21dtv.com/songs/60100177.mkv
Unknown_179,http://em.21dtv.com/songs/60100178.mkv
Unknown_180,http://em.21dtv.com/songs/60100179.mkv
Unknown_181,http://em.21dtv.com/songs/60100180.mkv
Unknown_182,http://em.21dtv.com/songs/60100181.mkv
Unknown_183,http://em.21dtv.com/songs/60100182.mkv
Unknown_184,http://em.21dtv.com/songs/60100183.mkv
Unknown_185,http://em.21dtv.com/songs/60100184.mkv
Unknown_186,http://em.21dtv.com/songs/60100185.mkv
Unknown_187,http://em.21dtv.com/songs/60100186.mkv
Unknown_188,http://em.21dtv.com/songs/60100187.mkv
Unknown_189,http://em.21dtv.com/songs/60100188.mkv
